"Id","SalePrice"
2848,249061.887849533
2849,210033.520101165
2850,293652.590722456
2851,233607.329008365
2852,249805.521124193
2853,239769.663592032
2854,155351.460107302
2855,222626.147772165
2856,208229.890743043
2857,199268.746257333
2858,218637.508239907
2859,115093.303998985
2860,114868.547086674
2861,146225.137675538
2862,218174.863693728
2863,135983.720462469
2864,253852.548711769
2865,145143.816240583
2866,189082.076974522
2867,70169.0232240202
2868,126550.242655032
2869,106764.06872914
2870,133854.953171896
2871,62306.7003174559
2872,57.5218208320325
2873,89190.9237558115
2874,141483.229671136
2875,122910.454857881
2876,190994.454430159
2877,135915.045284063
2878,157308.302369437
2879,131445.663060692
2880,91565.7588056974
2881,141447.615339348
2882,163202.25644774
2883,184179.588877856
2884,208151.826717541
2885,176250.684678499
2886,219511.006636108
2887,118109.300435382
2888,142102.806918255
2889,33537.6108977916
2890,57455.3904925646
2891,139713.054312204
2892,32311.9281377555
2893,71747.2570631888
2894,34917.6661275193
2895,276619.100225535
2896,260169.156435182
2897,208881.632822854
2898,169606.752535448
2899,229549.195617319
2900,165925.652863171
2901,231278.063333019
2902,203856.687134922
2903,307800.050593782
2904,322352.040011412
2905,50489.5709083047
2906,240086.413285306
2907,99596.4278363879
2908,121280.638985145
2909,150655.037473763
2910,51504.8007238156
2911,57671.0824458098
2912,155464.065230861
2913,62815.5720623022
2914,47346.8342206093
2915,56123.5068946213
2916,66489.7237547779
2917,178815.65782957
2918,100762.537564375
2919,255680.799250235
